GEOID,TRACTCE,NAME,total_population,pct_white,pct_black,pct_asian,pct_indian,pct_hawaiian,pct_two_or_more_races,pct_hispanic,pct_female,pct_young_adults_20_34,pct_zero_car_ownership,unemployment_rate,pct_bachelors_plus,pct_drive_alone,pct_bike_to_work,pct_walk_to_work,housing_density,per_capita_income,land_area_sq_meters,population_density_sq_meter,housing_density_sq_meter
17031820902,820902,8209.02,6019,45.29,1.5,2.38,1.5,0.0,20.83,61.9,51.3,18.09,4.15,11.39,13.63,73.96,0.33,2.86,1876,29671.0,2267569,0.002654,0.000827
17031821001,821001,8210.01,5150,42.91,3.18,5.4,1.32,0.0,22.7,53.15,50.43,22.41,7.32,5.74,20.43,73.72,0.0,0.52,1761,27884.0,1973793,0.002609,0.000892
17031827805,827805,8278.05,2541,8.74,84.85,0.0,0.0,0.0,4.72,1.69,54.31,16.41,3.26,13.62,43.24,77.25,2.6,0.0,1039,39930.0,2856661,0.00089,0.000364
17031828000,828000,8280,5072,38.43,41.82,0.99,0.0,0.0,11.04,21.53,54.59,19.1,9.13,11.31,46.22,74.06,1.25,0.0,2250,35972.0,2534794,0.002001,0.000888
17031828100,828100,8281,5051,44.53,46.6,0.24,0.0,0.0,5.76,20.17,54.8,12.61,2.38,16.14,31.73,76.97,0.0,2.69,2188,30597.0,2355167,0.002145,0.000929
17031828202,828202,8282.02,5368,30.2,57.94,0.99,0.11,0.0,9.65,10.39,57.82,22.09,12.06,6.9,38.67,75.07,0.0,2.98,1990,33016.0,2407554,0.00223,0.000827
17031283100,283100,2831,2684,33.12,19.82,24.63,0.93,0.0,8.31,17.29,51.23,61.14,36.76,8.33,65.17,33.43,0.85,24.86,1513,42126.0,216513,0.012396,0.006988
17031283800,283800,2838,3573,25.66,55.56,9.8,0.0,0.0,7.16,7.5,47.86,31.26,19.95,5.58,61.87,55.61,1.82,3.0,1691,48809.0,376238,0.009497,0.004494
17031410700,410700,4107,2623,40.37,28.29,16.85,0.0,0.0,10.79,8.2,50.74,46.78,46.93,4.76,75.21,13.88,6.05,33.57,1330,39217.0,259923,0.010091,0.005117
17031410800,410800,4108,2768,45.77,18.57,19.44,0.0,0.0,12.39,8.09,51.34,46.68,56.32,3.82,81.67,14.56,3.79,29.24,1814,50362.0,249520,0.011093,0.00727
17031829000,829000,8290,853,0.0,91.79,0.0,0.0,0.0,0.0,8.21,61.43,22.86,23.68,32.66,21.93,100.0,0.0,0.0,490,15906.0,2307523,0.00037,0.000212
17031410900,410900,4109,3689,51.15,23.99,8.73,0.0,0.0,11.82,13.42,57.36,35.35,36.16,9.77,88.12,23.44,7.86,14.37,2012,53401.0,387624,0.009517,0.005191
17031411000,411000,4110,4051,41.5,31.33,15.77,1.9,0.0,3.92,5.53,65.79,30.68,49.71,13.22,75.34,18.38,1.8,19.35,2734,92301.0,745892,0.005431,0.003665
17031411100,411100,4111,2304,58.29,3.43,21.22,0.0,0.0,14.5,5.03,53.43,24.31,36.17,5.11,92.91,19.42,6.9,38.75,1047,69781.0,283324,0.008132,0.003695
17031411200,411200,4112,1662,61.91,7.94,19.25,0.0,0.0,10.35,6.68,48.07,25.15,30.79,8.55,93.25,22.49,10.03,45.56,895,114668.0,402990,0.004124,0.002221
17031460400,460400,4604,3948,0.76,95.34,0.51,0.3,0.0,2.46,0.0,58.31,28.5,21.23,17.73,33.84,66.21,0.0,5.99,1649,31599.0,652525,0.00605,0.002527
17031460500,460500,4605,5615,8.16,89.99,0.0,0.0,0.0,1.3,1.1,50.42,15.99,20.41,8.35,49.87,62.6,0.0,0.69,3057,39891.0,1277228,0.004396,0.002393
17031461000,461000,4610,1212,17.0,61.72,0.0,0.83,0.0,12.87,34.57,43.98,10.64,74.49,25.2,14.62,53.8,0.0,6.52,905,18553.0,561859,0.002157,0.001611
17031829200,829200,8292,5930,33.27,22.01,0.0,0.47,0.0,11.42,56.78,48.18,14.62,10.96,6.22,33.72,63.99,0.0,0.0,2228,25158.0,2638718,0.002247,0.000844
17031829301,829301,8293.01,3844,37.51,44.82,0.0,1.2,0.0,10.56,19.15,59.16,16.65,1.75,15.07,44.64,68.59,0.0,0.0,1535,36026.0,3270160,0.001175,0.000469
17031829302,829302,8293.02,3109,16.56,54.87,0.23,0.0,0.0,7.2,36.83,52.17,21.1,18.71,16.47,13.22,59.48,0.0,1.57,1278,20718.0,1921015,0.001618,0.000665
17031829401,829401,8294.01,871,0.0,71.87,0.0,0.0,0.0,0.0,31.57,57.06,13.32,3.25,24.21,8.17,92.24,0.0,0.0,404,21511.0,1098510,0.000793,0.000368
17031805202,805202,8052.02,3996,61.39,2.35,27.28,0.1,0.0,7.96,5.36,50.43,12.69,2.91,4.54,65.14,72.93,0.0,0.85,1684,58432.0,1567950,0.002549,0.001074
17031805301,805301,8053.01,3146,54.99,0.0,35.51,0.0,0.0,8.84,6.01,51.75,16.02,5.74,7.48,52.9,70.11,0.0,1.27,1108,49815.0,1058874,0.002971,0.001046
17031805302,805302,8053.02,3890,63.32,0.82,28.3,0.13,0.0,0.82,6.58,47.4,12.93,0.0,3.5,59.75,71.71,0.0,0.0,1432,44624.0,1549942,0.00251,0.000924
17031805401,805401,8054.01,4407,70.86,1.72,11.8,0.36,0.0,10.17,20.24,51.78,19.56,3.47,5.2,56.61,67.21,1.17,0.0,1638,52333.0,2611812,0.001687,0.000627
17031770400,770400,7704,4473,66.62,5.12,8.83,0.47,0.0,16.61,20.79,56.52,20.17,4.35,5.18,38.59,80.26,0.62,0.86,1719,35378.0,5175591,0.000864,0.000332
17031800100,800100,8001,2449,93.22,2.16,0.12,0.0,0.0,4.37,2.16,50.92,4.41,3.1,2.77,89.63,52.85,0.0,0.0,857,166442.0,3168956,0.000773,0.00027
17031800300,800300,8003,3251,89.82,0.0,2.61,0.0,0.0,3.11,2.15,50.05,6.61,1.58,1.61,91.46,38.15,0.0,4.05,1336,147570.0,3234540,0.001005,0.000413
17031812900,812900,8129,4649,69.39,18.82,2.67,0.3,0.0,8.17,6.0,51.43,16.37,9.56,3.03,85.53,47.5,1.13,5.38,1871,62228.0,1117349,0.004161,0.001674
17031813000,813000,8130,3763,63.91,17.27,4.09,0.43,0.0,13.55,10.5,50.49,19.35,5.73,3.81,85.33,44.24,1.01,14.04,1529,69972.0,833025,0.004517,0.001835
17031813100,813100,8131,4520,47.77,24.78,12.63,0.0,0.0,9.8,11.53,54.89,14.45,2.02,3.92,65.9,54.5,1.18,0.0,1892,67077.0,992592,0.004554,0.001906
17031800500,800500,8005,5465,90.94,0.79,1.88,0.0,0.2,6.04,1.46,51.31,7.56,2.99,1.36,85.98,42.43,0.22,1.21,1909,140757.0,3396079,0.001609,0.000562
17031821101,821101,8211.01,4450,65.08,1.17,2.54,0.0,0.0,18.43,38.72,51.96,14.31,3.26,6.15,26.05,76.94,0.0,1.68,1482,35405.0,1720124,0.002587,0.000862
17031821102,821102,8211.02,4538,49.43,1.01,2.95,0.0,0.0,30.26,55.0,46.17,17.74,4.98,2.34,23.16,68.59,0.0,2.81,1593,32907.0,1968487,0.002305,0.000809
17031821300,821300,8213,5830,34.37,35.32,1.6,0.0,0.0,6.12,43.93,48.52,18.34,27.04,6.3,18.85,75.31,0.0,1.96,2655,28984.0,1752587,0.003327,0.001515
17031821002,821002,8210.02,4955,68.86,2.58,1.84,0.0,0.0,13.1,40.28,45.63,17.72,5.53,13.9,22.44,82.62,2.34,0.0,1936,41280.0,2216277,0.002236,0.000874
17031828401,828401,8284.01,3519,61.27,27.91,0.26,0.0,0.0,7.84,5.43,46.18,16.37,7.07,5.9,46.89,69.97,3.11,4.0,1373,32761.0,3788013,0.000929,0.000362
17031828402,828402,8284.02,3454,32.25,55.47,1.36,0.0,0.0,7.35,11.96,54.52,15.14,11.68,11.62,49.06,63.95,0.89,0.67,1569,30210.0,3859035,0.000895,0.000407
17031828504,828504,8285.04,4761,26.21,53.54,0.0,1.07,0.0,10.65,16.74,51.71,27.2,4.9,19.63,21.68,87.7,0.0,3.56,1802,22868.0,10563122,0.000451,0.000171
17031420100,420100,4201,1586,1.7,95.4,0.44,0.0,0.0,2.46,0.0,69.23,17.4,52.37,13.85,28.15,37.36,2.87,8.62,881,21011.0,761045,0.002084,0.001158
17031420200,420200,4202,1968,24.09,63.11,6.91,0.2,0.0,4.22,2.44,49.19,20.88,42.09,18.05,50.89,39.55,2.79,16.03,772,24779.0,277261,0.007098,0.002784
17031420400,420400,4204,1442,26.42,56.1,7.91,0.0,0.0,5.27,14.49,53.33,26.42,54.03,7.18,52.25,25.9,0.78,30.73,827,25886.0,245128,0.005883,0.003374
17031420700,420700,4207,2363,0.08,93.99,0.0,0.63,0.0,1.65,2.54,58.1,27.17,43.58,18.73,23.59,60.13,0.0,1.67,1764,19999.0,650530,0.003632,0.002712
17031805402,805402,8054.02,4841,62.8,0.02,25.28,3.24,0.0,8.3,9.92,48.4,13.37,9.61,11.6,46.04,68.55,0.0,0.0,1842,40928.0,1975529,0.00245,0.000932
17031805501,805501,8055.01,3613,84.5,3.18,1.61,0.19,0.0,8.66,6.84,49.05,15.69,5.3,4.34,61.19,72.57,0.0,5.07,1703,80729.0,2023150,0.001786,0.000842
17031829600,829600,8296,3030,54.65,12.31,2.87,0.4,0.0,19.77,27.49,50.99,17.69,5.93,8.89,19.11,78.33,0.0,2.47,1238,26401.0,1605835,0.001887,0.000771
17031420800,420800,4208,2275,4.04,88.22,0.0,0.0,0.0,7.74,0.0,59.21,32.57,26.18,12.98,33.63,59.59,0.0,6.42,1267,30168.0,347603,0.006545,0.003645
17031470100,470100,4701,2148,0.0,91.81,0.0,0.0,0.0,8.19,5.17,61.87,7.91,29.83,18.63,29.23,49.7,0.0,0.0,1158,28119.0,1589028,0.001352,0.000729
17031480100,480100,4801,2099,0.0,98.57,0.0,0.0,0.0,1.43,0.0,53.74,13.58,15.41,6.85,44.11,58.79,0.0,0.71,928,39670.0,659618,0.003182,0.001407
17031480200,480200,4802,1013,0.0,95.26,0.3,0.0,0.0,3.26,3.75,62.88,6.22,26.0,10.69,47.08,50.11,0.0,0.0,700,44247.0,286108,0.003541,0.002447
17031480300,480300,4803,1123,1.25,95.73,0.0,0.0,0.0,3.03,7.03,60.46,23.6,17.42,7.6,51.04,68.81,0.0,0.0,557,28812.0,415735,0.002701,0.00134
17031480400,480400,4804,4599,0.0,98.17,0.5,0.17,0.0,0.96,0.2,57.43,18.0,12.56,9.28,56.05,54.7,0.0,0.0,2536,44876.0,1809913,0.002541,0.001401
17031805502,805502,8055.02,4281,94.44,0.07,1.26,0.0,0.0,4.02,3.08,47.86,7.19,5.55,3.93,81.18,59.33,0.0,0.87,1809,76708.0,1849201,0.002315,0.000978
17031805600,805600,8056,4701,88.75,0.57,5.38,0.23,0.0,4.59,5.36,49.82,11.95,3.47,2.63,80.31,51.78,0.0,0.0,1657,93232.0,1890905,0.002486,0.000876
17031830001,830001,8300.01,2144,65.44,9.7,0.0,0.0,0.61,13.01,24.3,58.63,7.56,3.6,7.33,26.72,80.64,0.0,0.0,1224,31252.0,2643886,0.000811,0.000463
17031830006,830006,8300.06,2441,23.88,71.16,3.03,0.25,0.0,1.68,1.93,54.4,23.8,17.77,10.3,38.19,62.14,0.0,0.0,1260,37429.0,5771655,0.000423,0.000218
17031650400,650400,6504,7023,20.13,1.35,1.1,1.64,0.0,26.0,93.38,47.89,20.82,2.73,11.4,27.73,60.42,0.0,3.14,1703,21815.0,1102193,0.006372,0.001545
17031650500,650500,6505,4048,31.92,10.57,1.51,2.47,0.0,19.39,71.27,48.07,21.94,14.41,6.16,20.51,69.92,0.0,1.15,1622,30468.0,3246103,0.001247,0.0005
17031660400,660400,6604,5375,15.87,1.47,0.39,6.25,1.08,45.32,94.59,48.89,25.15,15.25,13.64,12.14,58.65,0.0,1.09,1685,20659.0,645646,0.008325,0.00261
17031800600,800600,8006,2454,85.04,0.0,2.08,0.12,0.0,10.96,4.07,51.22,5.01,0.0,3.37,93.91,33.15,4.48,1.46,780,144054.0,1539777,0.001594,0.000507
17031801000,801000,8010,4953,78.78,0.0,17.79,0.0,0.0,2.62,0.71,47.49,2.91,10.17,4.91,82.63,49.31,0.0,3.3,2179,105440.0,2533873,0.001955,0.00086
17031801100,801100,8011,4833,90.81,0.02,3.5,0.0,0.0,4.63,1.47,49.27,5.48,2.05,4.27,93.59,29.17,0.0,1.32,1655,111669.0,1873164,0.00258,0.000884
17031801200,801200,8012,3576,90.58,0.0,3.8,0.0,0.0,5.62,2.88,58.17,6.49,4.93,2.6,91.14,47.22,0.0,4.24,1547,158657.0,1939107,0.001844,0.000798
17031811402,811402,8114.02,4181,48.0,1.39,5.12,1.2,0.0,29.01,58.86,50.06,18.97,12.09,4.7,23.4,67.25,0.0,2.34,1381,29603.0,1618176,0.002584,0.000853
17031813400,813400,8134,8115,28.49,3.56,1.28,0.28,0.0,19.43,83.19,52.51,23.08,10.36,5.8,16.49,68.48,0.32,3.7,2118,23737.0,1110013,0.007311,0.001908
17031813200,813200,8132,4437,69.19,9.42,6.9,0.14,0.0,13.73,9.92,51.68,14.4,6.26,10.91,79.64,33.5,2.01,1.47,1684,61187.0,1116204,0.003975,0.001509
17031821401,821401,8214.01,2250,1.02,91.02,0.0,0.0,0.0,7.69,1.42,45.69,13.07,6.51,17.12,38.4,47.52,0.0,0.0,1204,28368.0,853996,0.002635,0.00141
17031805702,805702,8057.02,2211,78.29,0.0,9.86,0.0,0.0,10.76,5.07,54.36,9.68,1.44,0.85,79.47,71.58,0.51,0.86,789,64196.0,1676144,0.001319,0.000471
17031805802,805802,8058.02,5219,88.62,1.05,4.56,0.0,0.0,4.31,6.15,49.15,11.59,3.26,3.8,71.85,52.41,0.0,3.57,2022,62040.0,1746701,0.002988,0.001158
17031821402,821402,8214.02,3468,0.84,78.72,0.0,0.0,0.0,9.0,1.53,48.99,11.45,18.97,20.7,30.14,73.88,0.0,0.0,1373,27029.0,1676878,0.002068,0.000819
17031821600,821600,8216,4224,38.78,47.51,1.8,0.02,0.0,4.47,22.14,54.71,24.22,5.88,4.45,47.51,65.77,0.0,0.0,1910,40362.0,3553239,0.001189,0.000538
17031821700,821700,8217,4867,77.6,11.69,4.07,0.33,0.0,3.74,14.18,50.38,15.88,6.94,3.51,50.35,72.26,0.0,0.0,1825,43000.0,1551015,0.003138,0.001177
17031290900,290900,2909,4267,1.66,96.91,0.0,0.0,0.0,1.43,0.47,53.15,26.62,41.17,25.0,12.83,52.37,0.0,0.0,1643,18041.0,996496,0.004282,0.001649
17031291200,291200,2912,1532,0.13,99.02,0.0,0.0,0.0,0.85,0.85,65.4,23.63,42.28,8.49,22.53,69.76,0.0,0.0,957,21482.0,329138,0.004655,0.002908
17031421200,421200,4212,1865,1.02,95.44,0.0,0.0,0.0,3.54,0.91,51.64,35.66,28.18,11.39,22.59,42.43,0.0,0.0,944,17332.0,325749,0.005725,0.002898
17031806001,806001,8060.01,5273,46.77,11.19,33.15,0.0,0.0,7.62,8.1,54.66,11.4,13.55,6.01,49.23,62.17,0.0,2.09,2698,38930.0,1835738,0.002872,0.00147
17031801300,801300,8013,4516,79.89,0.73,9.81,0.6,0.0,7.31,6.71,51.48,6.71,8.29,7.67,88.97,32.66,3.96,1.57,1779,100449.0,1873798,0.00241,0.000949
17031801400,801400,8014,3005,74.24,3.46,18.6,0.2,0.0,3.49,5.36,49.25,5.66,1.12,3.02,88.61,65.25,0.0,0.0,1223,92677.0,1434291,0.002095,0.000853
17031801603,801603,8016.03,3707,53.9,12.36,27.06,0.0,0.0,3.7,2.45,51.09,13.19,16.94,3.58,57.34,61.95,0.0,1.28,1643,43355.0,8032277,0.000462,0.000205
17031801701,801701,8017.01,3492,75.54,0.0,15.81,0.0,0.0,7.7,6.21,48.83,6.67,0.0,1.65,88.87,61.92,0.42,0.0,1219,90577.0,2167634,0.001611,0.000562
17031806004,806004,8060.04,8790,54.94,1.21,27.76,0.0,0.0,8.46,20.06,47.46,18.67,16.61,7.41,47.54,70.72,4.99,0.0,3211,40143.0,2693086,0.003264,0.001192
17031806300,806300,8063,4325,66.22,7.01,4.42,0.55,0.0,15.51,25.94,50.27,14.2,3.53,5.73,54.74,64.51,0.19,0.99,1758,53073.0,2011841,0.00215,0.000874
17031806400,806400,8064,2463,64.47,1.34,4.38,0.16,0.0,21.72,27.77,46.33,14.13,2.67,2.05,48.36,79.3,0.78,1.17,857,42767.0,1143691,0.002154,0.000749
17031806501,806501,8065.01,2577,36.32,4.46,9.93,2.1,0.0,37.41,57.28,55.41,19.79,2.19,7.27,31.39,64.12,0.97,6.01,776,27966.0,834958,0.003086,0.000929
17031271500,271500,2715,1515,2.71,91.95,0.0,0.0,0.0,5.08,7.59,52.41,35.71,25.95,12.17,20.71,71.45,0.0,0.0,532,24197.0,162821,0.009305,0.003267
17031292200,292200,2922,2488,1.61,81.39,0.56,0.0,0.0,1.61,8.56,54.38,22.99,42.99,7.98,24.95,47.05,1.26,3.68,1280,25374.0,394160,0.006312,0.003247
17031292400,292400,2924,1787,18.86,80.36,0.0,0.0,0.0,0.0,1.51,56.8,19.7,40.37,9.77,31.92,56.53,0.0,0.0,952,35725.0,330658,0.005404,0.002879
17031292500,292500,2925,3450,6.35,71.48,0.0,0.0,0.0,9.1,24.49,61.04,20.32,32.86,13.77,30.26,63.2,5.08,0.0,1728,26922.0,982499,0.003511,0.001759
17031806700,806700,8067,4343,69.68,4.81,16.26,0.85,0.0,4.77,11.17,52.91,11.08,2.26,1.97,77.0,63.0,0.0,1.05,1670,65295.0,1770972,0.002452,0.000943
17031806801,806801,8068.01,4299,59.73,11.21,20.26,0.0,0.0,7.35,3.77,50.29,15.0,7.15,3.27,49.72,66.31,7.18,4.22,1693,40181.0,2239485,0.00192,0.000756
17031806802,806802,8068.02,3337,45.61,12.05,21.94,0.0,0.0,3.96,27.15,46.33,14.95,9.14,3.44,62.62,65.66,1.15,2.69,1168,46763.0,964594,0.003459,0.001211
17031806900,806900,8069,5198,46.56,8.43,34.84,0.0,0.0,5.85,11.12,49.06,16.03,7.82,6.81,56.76,53.49,0.63,4.81,2323,40760.0,2740297,0.001897,0.000848
17031807000,807000,8070,5332,41.54,15.75,23.86,0.45,0.0,14.18,17.74,52.64,14.91,7.56,8.12,40.5,55.96,0.0,1.75,2132,30609.0,1135578,0.004695,0.001877
17031801901,801901,8019.01,4594,73.77,1.33,9.58,0.96,0.0,5.33,21.81,56.03,9.77,3.39,9.02,60.76,57.85,0.0,4.18,2165,58680.0,3911136,0.001175,0.000554
17031801902,801902,8019.02,3645,89.79,0.0,5.57,0.0,0.0,3.87,9.93,48.86,14.54,0.0,2.74,83.55,51.3,0.0,0.51,1320,102917.0,3175295,0.001148,0.000416
17031802100,802100,8021,3710,79.33,1.24,9.62,0.0,0.0,9.38,4.2,49.89,6.55,2.7,2.64,83.35,57.49,0.0,0.96,1347,91774.0,1845010,0.002011,0.00073
17031802200,802200,8022,4852,87.84,0.25,3.63,1.9,0.0,5.92,8.04,53.69,10.49,4.47,4.15,87.67,52.26,0.0,6.99,2165,93490.0,4437336,0.001093,0.000488
17031271800,271800,2718,793,9.08,86.13,0.0,0.0,0.0,0.0,4.79,58.76,15.64,45.87,3.26,9.25,43.13,0.0,0.0,351,30825.0,205986,0.00385,0.001704
17031280100,280100,2801,7867,70.89,4.42,16.69,0.0,0.0,5.78,4.07,48.66,50.41,41.65,1.53,95.12,18.21,3.08,35.47,5595,136546.0,581716,0.013524,0.009618
17031280400,280400,2804,1268,9.7,77.76,10.57,0.0,0.0,0.0,13.56,63.17,14.75,42.07,0.0,24.95,44.6,0.0,3.65,598,30824.0,502194,0.002525,0.001191
17031300600,300600,3006,2906,13.56,6.23,0.0,0.48,0.0,7.4,88.54,52.03,22.81,32.43,8.96,12.97,62.23,0.0,0.09,1017,22760.0,328182,0.008855,0.003099
17031300700,300700,3007,4799,19.46,3.96,3.79,0.38,0.0,35.67,94.85,54.66,29.07,15.08,10.24,17.68,69.04,0.0,5.0,1888,23304.0,329127,0.014581,0.005736
17031301100,301100,3011,2454,35.33,2.53,0.0,1.1,0.0,30.07,85.53,51.34,21.19,21.62,8.17,17.42,65.31,4.87,4.67,856,18462.0,211425,0.011607,0.004049
17031301200,301200,3012,4877,9.1,33.46,0.88,2.99,0.0,10.52,59.32,42.81,36.87,31.59,12.67,26.34,50.82,4.03,9.98,1756,22711.0,482205,0.010114,0.003642
17031480500,480500,4805,2811,3.91,77.37,0.0,0.36,0.0,6.12,18.96,64.6,12.24,27.48,21.61,33.53,65.54,0.0,0.0,1333,33176.0,1363485,0.002062,0.000978
17031490500,490500,4905,1758,4.84,93.4,1.08,0.0,0.0,0.34,0.8,57.85,16.55,7.84,9.86,41.19,56.73,0.0,6.33,821,41412.0,1424111,0.001234,0.000577
17031520200,520200,5202,3224,26.49,3.16,0.53,0.37,0.0,20.72,87.03,49.97,25.56,14.02,13.13,16.9,66.93,0.0,2.63,1324,21458.0,1108055,0.00291,0.001195
17031520300,520300,5203,6009,32.78,5.09,1.08,3.21,0.0,17.21,86.1,49.81,24.4,11.06,7.35,20.84,68.45,0.0,2.85,2189,22701.0,958354,0.00627,0.002284
17031520400,520400,5204,3739,34.93,2.27,0.0,4.41,0.0,30.36,83.42,62.58,13.72,11.23,5.28,27.3,61.53,0.0,1.1,1528,31876.0,725278,0.005155,0.002107
17031520500,520500,5205,5144,34.93,0.51,0.89,5.02,0.0,25.0,84.04,46.75,22.71,6.99,6.54,21.74,64.91,2.04,0.24,1555,36830.0,1050138,0.004898,0.001481
17031520600,520600,5206,2616,38.3,0.84,0.15,1.07,0.0,18.46,86.54,55.31,18.16,1.74,5.39,22.7,84.02,0.0,1.71,845,26411.0,1089377,0.002401,0.000776
17031660500,660500,6605,5217,28.58,4.77,0.25,1.94,0.0,30.34,89.17,53.79,22.98,12.14,12.71,13.21,57.93,0.0,0.0,1577,22990.0,657188,0.007938,0.0024
17031660600,660600,6606,5514,17.79,39.39,0.0,5.59,0.0,18.59,54.68,59.65,22.76,36.8,17.07,20.35,54.9,0.0,0.53,2330,19209.0,658608,0.008372,0.003538
17031660700,660700,6607,1726,0.0,75.78,0.29,0.0,0.0,14.83,23.93,58.92,29.49,33.93,29.73,12.69,62.08,0.0,6.59,705,19277.0,480681,0.003591,0.001467
17031660800,660800,6608,6022,25.46,47.69,0.85,0.0,0.0,12.5,47.39,57.04,20.44,29.67,5.66,18.97,56.06,0.0,0.0,2449,21489.0,655390,0.009188,0.003737
17031660900,660900,6609,5315,7.79,59.1,0.0,0.0,0.0,1.11,36.73,50.37,20.94,21.57,15.79,9.88,70.41,0.0,0.31,1939,19726.0,1811423,0.002934,0.00107
17031661000,661000,6610,5085,4.44,57.09,0.61,4.86,0.0,21.53,31.84,43.44,18.74,24.04,10.33,27.46,65.43,0.0,0.0,2244,27510.0,1118966,0.004544,0.002005
17031802300,802300,8023,5726,67.34,0.58,18.01,0.0,0.0,11.25,8.8,54.31,5.96,12.23,2.75,77.76,59.27,0.0,0.0,2781,89820.0,5204580,0.0011,0.000534
17031802402,802402,8024.02,5816,57.19,2.18,18.95,1.07,0.0,2.27,28.61,49.67,15.15,7.24,3.04,50.76,75.5,0.0,2.9,2573,49110.0,5417488,0.001074,0.000475
17031802503,802503,8025.03,7355,64.11,1.89,14.32,0.0,0.0,5.68,21.1,51.24,19.63,3.34,4.51,56.91,66.45,0.0,0.0,2654,39231.0,1929713,0.003811,0.001375
17031802504,802504,8025.04,6895,40.62,0.9,18.74,1.89,0.0,16.3,38.65,45.34,17.08,1.2,7.26,41.3,73.44,0.0,0.13,2079,33546.0,3403957,0.002026,0.000611
17031280900,280900,2809,1173,14.24,74.51,9.55,0.0,0.0,1.71,0.0,46.38,28.99,23.13,5.54,60.67,49.02,4.44,4.26,420,91211.0,114689,0.010228,0.003662
17031301600,301600,3016,3481,23.61,4.42,0.03,1.21,0.0,34.44,90.41,57.37,21.37,24.38,15.77,13.25,50.36,0.0,8.27,1547,17582.0,329517,0.010564,0.004695
17031490600,490600,4906,1326,8.82,86.8,1.36,0.0,0.0,3.02,3.02,57.24,19.0,18.23,19.18,46.32,44.01,0.0,0.0,605,31464.0,683115,0.001941,0.000886
17031490700,490700,4907,2298,0.52,93.56,0.0,0.0,0.0,5.92,3.05,54.22,15.32,11.43,23.13,26.84,59.9,0.0,0.0,1003,20759.0,639811,0.003592,0.001568
17031490800,490800,4908,3398,0.0,98.79,0.0,0.0,0.0,1.21,0.82,48.35,21.51,24.63,16.27,32.75,56.89,0.0,0.0,1485,26050.0,1081033,0.003143,0.001374
17031491000,491000,4910,3576,14.21,80.82,0.0,0.0,0.0,1.68,6.32,44.02,21.42,33.76,28.46,22.91,57.99,0.0,0.0,1677,16029.0,1277974,0.002798,0.001312
17031491100,491100,4911,4143,2.44,93.05,0.17,1.11,0.0,1.91,2.0,54.21,21.68,15.93,9.83,44.2,59.44,0.5,0.87,1503,29706.0,1321949,0.003134,0.001137
17031530200,530200,5302,4082,2.99,84.1,0.0,0.0,0.0,10.02,11.83,48.26,17.83,21.67,26.1,23.28,65.12,0.0,2.93,1928,21217.0,1297343,0.003146,0.001486
17031530300,530300,5303,3459,3.15,92.02,0.0,0.0,0.0,4.6,3.24,63.89,20.38,8.18,8.68,34.77,50.03,0.0,4.94,1695,28900.0,1308194,0.002644,0.001296
17031530400,530400,5304,2343,3.12,90.52,0.0,0.0,0.0,5.21,4.23,49.38,17.93,20.61,4.34,15.45,60.93,0.0,4.54,846,32646.0,1312063,0.001786,0.000645
17031530600,530600,5306,2151,0.0,98.23,0.0,0.0,0.0,1.77,0.74,56.81,18.32,26.37,7.05,32.43,43.39,0.0,5.71,1280,26282.0,966243,0.002226,0.001325
17031560100,560100,5601,1250,28.24,18.64,16.4,6.32,0.0,19.36,53.2,39.84,10.24,4.76,7.98,21.17,58.17,0.0,0.0,331,39840.0,693892,0.001801,0.000477
17031670200,670200,6702,1319,0.0,94.31,0.0,0.0,0.0,3.03,5.69,71.57,18.04,26.86,1.66,31.22,69.9,0.0,0.0,568,44140.0,326542,0.004039,0.001739
17031670300,670300,6703,1371,5.62,82.64,0.0,0.0,0.0,0.73,14.37,48.07,30.12,27.74,11.83,21.55,72.09,0.0,0.0,473,18551.0,326330,0.004201,0.001449
17031670400,670400,6704,1478,8.12,83.56,0.0,0.61,0.0,3.38,14.82,46.55,22.6,46.6,22.19,13.73,42.86,0.0,0.0,725,20001.0,326418,0.004528,0.002221
17031661100,661100,6611,7195,15.19,29.8,0.03,1.95,0.0,17.8,71.62,46.69,26.39,2.66,13.31,17.66,60.36,0.0,0.0,1999,24983.0,1295866,0.005552,0.001543
17031670100,670100,6701,1434,5.3,61.02,0.0,2.79,5.3,0.0,38.63,44.98,21.76,15.96,21.35,14.5,55.65,3.23,0.0,623,14320.0,326892,0.004387,0.001906
17031670600,670600,6706,1311,13.42,54.16,0.0,1.07,0.0,4.96,44.85,51.49,18.0,26.84,11.59,21.21,51.29,0.0,0.0,525,15972.0,327032,0.004009,0.001605
17031670700,670700,6707,942,0.0,54.56,0.0,0.0,0.0,33.55,34.08,59.87,23.14,13.51,36.3,11.05,53.68,0.0,0.0,492,12832.0,326730,0.002883,0.001506
17031670800,670800,6708,1121,1.69,82.6,0.0,0.36,0.0,0.0,16.5,52.1,32.83,34.36,18.44,11.2,38.8,0.0,1.33,575,25102.0,326299,0.003435,0.001762
17031670900,670900,6709,1110,0.0,74.32,0.0,0.0,0.0,25.68,25.68,65.86,12.97,43.76,18.14,21.25,66.49,0.0,0.0,675,25083.0,326291,0.003402,0.002069
17031802701,802701,8027.01,6331,60.89,2.73,18.65,0.0,0.0,13.35,19.82,49.08,15.43,3.43,5.22,55.77,68.06,0.0,1.11,2189,52314.0,3206985,0.001974,0.000683
